article,brand,gender_frame,material,frame_type,form,color,lens_width,bridge_width,temples_length,price,cost,категория,class_style,class_size,class_full
STS-40227-F033,STEPPER,женские,металл,ободковая,квадратные,бордовый,53.0,17.0,140.0,,,оптика,квадратные_металл_бордовый,M_L_M,квадратные_металл_бордовый_M_L_M
STS-40227-F099,STEPPER,женские,металл,ободковая,квадратные,черный,53.0,17.0,140.0,,,оптика,квадратные_металл_черный,M_L_M,квадратные_металл_черный_M_L_M
STS-40230-F020,STEPPER,мужские,металл,ободковая,капли,серебристый,55.0,14.0,140.0,,,оптика,капли_металл_серебристый,M_L_S,капли_металл_серебристый_M_L_S
STS-40230-F090,STEPPER,мужские,металл,ободковая,капли,черный,55.0,14.0,140.0,,,оптика,капли_металл_черный,M_L_S,капли_металл_черный_M_L_S
STS-40231-F097,STEPPER,мужские,металл,ободковая,квадратные,черный/белый,57.0,15.0,145.0,,,оптика,квадратные_металл_черный/белый,L_L_S,квадратные_металл_черный/белый_L_L_S
STS-40236-F023,STEPPER,женские,металл,ободковая,необычные,серый,52.0,18.0,140.0,,,оптика,необычные_металл_серый,M_L_L,необычные_металл_серый_M_L_L
STS-40237-F018,STEPPER,женские,металл,ободковая,круглые,многоцветный,53.0,18.0,145.0,,,оптика,круглые_металл_многоцветный,L_L_L,круглые_металл_многоцветный_L_L_L
STS-40242-F086,STEPPER,женские,металл,ободковая,необычные,многоцветный,54.0,17.0,145.0,,,оптика,необычные_металл_многоцветный,L_L_M,необычные_металл_многоцветный_L_L_M
STS-40242-F094,STEPPER,женские,металл,ободковая,необычные,черный/желтый,54.0,17.0,145.0,,,оптика,необычные_металл_черный/желтый,L_L_M,необычные_металл_черный/желтый_L_L_M
STS-40245-F020,STEPPER,женские,металл,ободковая,бабочка,серебристый,53.0,17.0,140.0,,,оптика,бабочка_металл_серебристый,M_L_M,бабочка_металл_серебристый_M_L_M
STS-40245-F090,STEPPER,женские,металл,ободковая,бабочка,черный,53.0,17.0,140.0,,,оптика,бабочка_металл_черный,M_L_M,бабочка_металл_черный_M_L_M
STS-50039-F011,STEPPER,универсальные,металл,ободковая,необычные,золотой,49.0,18.0,145.0,,,оптика,необычные_металл_золотой,L_M_L,необычные_металл_золотой_L_M_L
STS-50039-F012,STEPPER,универсальные,металл,ободковая,необычные,,49.0,18.0,145.0,,,оптика,,L_M_L,
STS-73237-F099,STEPPER,мужские,металл,безободковая,квадратные,,53.0,17.0,145.0,,,оптика,,L_L_M,
STS-73398-F012,STEPPER,женские,металл,безободковая,бабочка,золотой,54.0,18.0,140.0,,,оптика,бабочка_металл_золотой,M_L_L,бабочка_металл_золотой_M_L_L
STS-73398-F029,STEPPER,женские,металл,безободковая,бабочка,серебристый,54.0,18.0,140.0,,,оптика,бабочка_металл_серебристый,M_L_L,бабочка_металл_серебристый_M_L_L
STS-73398-F059,STEPPER,женские,металл,безободковая,бабочка,голубой,54.0,18.0,140.0,,,оптика,бабочка_металл_голубой,M_L_L,бабочка_металл_голубой_M_L_L
STUART-G0273TB00OZ01,GRESSO,универсальные,металл и пластик,полуободковая,трапеция,черный,51.0,24.0,140.0,,,оптика,трапеция_металл и пластик_черный,M_M_L,трапеция_металл и пластик_черный_M_M_L
STUDIO 6.5-363,MYKITA,универсальные,металл,ободковая,панто,черный/белый,48.0,22.0,135.0,,,оптика,панто_металл_черный/белый,M_M_L,панто_металл_черный/белый_M_M_L
STUDIO 6.8-441,MYKITA,универсальные,металл,полуободковая,квадратные,многоцветный,54.0,18.0,135.0,,,оптика,квадратные_металл_многоцветный,M_L_L,квадратные_металл_многоцветный_M_L_L
SULLY-01,WOODYS,женские,пластик,ободковая,кошачий глаз,черный,47.0,19.0,140.0,,,оптика,кошачий глаз_пластик_черный,M_S_L,кошачий глаз_пластик_черный_M_S_L
SULLY-03,WOODYS,женские,пластик,ободковая,кошачий глаз,бежевый,47.0,19.0,140.0,,,оптика,кошачий глаз_пластик_бежевый,M_S_L,кошачий глаз_пластик_бежевый_M_S_L
SWAN LAKE-#33,MASUNAGA,женские,титан,ободковая,кошачий глаз,бронзовый,58.0,17.0,145.0,,,оптика,кошачий глаз_титан_бронзовый,L_L_M,кошачий глаз_титан_бронзовый_L_L_M
SWIFT-502C,AKONI,мужские,титан,ободковая,трапеция,,50.0,20.0,140.0,,,оптика,,M_M_L,
T-2702-86,VITO FABIUS,детские для девочек,пластик,ободковая,овальные,красный,47.0,15.0,125.0,,,оптика,овальные_пластик_красный,S_S_S,овальные_пластик_красный_S_S_S
T-2702-99,VITO FABIUS,детские для девочек,пластик,ободковая,овальные,многоцветный,47.0,15.0,125.0,,,оптика,овальные_пластик_многоцветный,S_S_S,овальные_пластик_многоцветный_S_S_S
T-2703-94,VITO FABIUS,детские для девочек,пластик,ободковая,кошачий глаз,красный,47.0,14.0,125.0,,,оптика,кошачий глаз_пластик_красный,S_S_S,кошачий глаз_пластик_красный_S_S_S
T0588-036,SEIKO,мужские,титан,ободковая,квадратные,серый,55.0,19.0,140.0,,,оптика,квадратные_титан_серый,M_L_L,квадратные_титан_серый_M_L_L
T0589-036,SEIKO,мужские,титан,ободковая,капли,серый,56.0,18.0,140.0,,,оптика,капли_титан_серый,M_L_L,капли_титан_серый_M_L_L
T1-64003-3,VITO FABIUS,детские для девочек,пластик,ободковая,панто,розовый,44.0,17.0,130.0,,,оптика,панто_пластик_розовый,S_S_M,панто_пластик_розовый_S_S_M
T7000-012,SEIKO,женские,титан,ободковая,овальные,коричневый,50.0,18.0,135.0,,,оптика,овальные_титан_коричневый,M_M_L,овальные_титан_коричневый_M_M_L
T7001-013,SEIKO,женские,титан,ободковая,бабочка,золотой,52.0,17.0,135.0,,,оптика,бабочка_титан_золотой,M_L_M,бабочка_титан_золотой_M_L_M
T7001-014,SEIKO,женские,титан,ободковая,бабочка,золотой,52.0,17.0,135.0,,,оптика,бабочка_титан_золотой,M_L_M,бабочка_титан_золотой_M_L_M
T7011-011,SEIKO,женские,титан,ободковая,панто,золотой,51.0,18.0,135.0,,,оптика,панто_титан_золотой,M_M_L,панто_титан_золотой_M_M_L
T7011-013,SEIKO,женские,титан,ободковая,панто,,51.0,18.0,135.0,,,оптика,,M_M_L,
T7013-011,SEIKO,женские,титан,полуободковая,овальные,золотой,50.0,18.0,135.0,,,оптика,овальные_титан_золотой,M_M_L,овальные_титан_золотой_M_M_L
T7013-028,SEIKO,женские,титан,полуободковая,гексагон,многоцветный,50.0,18.0,135.0,,,оптика,гексагон_титан_многоцветный,M_M_L,гексагон_титан_многоцветный_M_M_L
