article,brand,gender_frame,material,frame_type,form,color,lens_width,bridge_width,temples_length,price,cost,категория,class_style,class_size,class_full
648-189,GENEX,женские,пластик,ободковая,бабочка,черный,54.0,17.0,142.0,,,солнцезащитные,бабочка_пластик_черный,M_L_M,бабочка_пластик_черный_M_L_M
649-103,GENEX,женские,пластик,ободковая,кошачий глаз,бордовый,56.0,17.0,142.0,,,солнцезащитные,кошачий глаз_пластик_бордовый,M_L_M,кошачий глаз_пластик_бордовый_M_L_M
649-189,GENEX,женские,пластик,ободковая,кошачий глаз,коричневый,56.0,17.0,142.0,,,солнцезащитные,кошачий глаз_пластик_коричневый,M_L_M,кошачий глаз_пластик_коричневый_M_L_M
649-501,GENEX,женские,пластик,ободковая,кошачий глаз,бирюзовый,56.0,17.0,142.0,,,солнцезащитные,кошачий глаз_пластик_бирюзовый,M_L_M,кошачий глаз_пластик_бирюзовый_M_L_M
649-547,GENEX,женские,пластик,ободковая,кошачий глаз,черный,56.0,17.0,142.0,,,солнцезащитные,кошачий глаз_пластик_черный,M_L_M,кошачий глаз_пластик_черный_M_L_M
6490-923,EMMANUELLE KHANH,женские,пластик,ободковая,бабочка,розовый,54.0,23.0,140.0,,,солнцезащитные,бабочка_пластик_розовый,M_L_L,бабочка_пластик_розовый_M_L_L
650/301-12,CAZAL,мужские,пластик,ободковая,квадратные,черный,58.0,15.0,145.0,,,солнцезащитные,квадратные_пластик_черный,L_L_S,квадратные_пластик_черный_L_L_S
65033-02,ZILLI,мужские,титан,ободковая,капли,золотой,61.0,18.0,145.0,,,солнцезащитные,капли_титан_золотой,L_L_L,капли_титан_золотой_L_L_L
65034-01,ZILLI,мужские,металл,ободковая,квадратные,,62.0,15.0,145.0,,,солнцезащитные,,L_L_S,
65040-03,ZILLI,мужские,металл,безободковая,квадратные,,60.0,18.0,145.0,,,солнцезащитные,,L_L_L,
65044-01,ZILLI,мужские,металл и пластик,ободковая,квадратные,,60.0,15.0,145.0,,,солнцезащитные,,L_L_S,
65046-03,ZILLI,мужские,металл и пластик,ободковая,капли,черный/серебристый,60.0,16.0,145.0,,,солнцезащитные,капли_металл и пластик_черный/серебристый,L_L_M,капли_металл и пластик_черный/серебристый_L_L_M
65054-01,ZILLI,мужские,титан,безободковая,прямоугольные,золотой,61.0,18.0,150.0,,,солнцезащитные,прямоугольные_титан_золотой,L_L_L,прямоугольные_титан_золотой_L_L_L
65060-03,ZILLI,мужские,пластик,ободковая,квадратные,черный,60.0,14.0,145.0,,,солнцезащитные,квадратные_пластик_черный,L_L_S,квадратные_пластик_черный_L_L_S
65071-03,ZILLI,мужские,титан,безободковая,капли,серебристый,61.0,15.0,145.0,,,солнцезащитные,капли_титан_серебристый,L_L_S,капли_титан_серебристый_L_L_S
65091-02,ZILLI,мужские,титан,ободковая,капли,золотой,61.0,15.0,145.0,,,солнцезащитные,капли_титан_золотой,L_L_S,капли_титан_золотой_L_L_S
65093-01,ZILLI,универсальные,титан,безободковая,капли,золотой,62.0,14.0,145.0,,,солнцезащитные,капли_титан_золотой,L_L_S,капли_титан_золотой_L_L_S
65093-02,ZILLI,универсальные,титан,безободковая,капли,золотой,62.0,14.0,145.0,,,солнцезащитные,капли_титан_золотой,L_L_S,капли_титан_золотой_L_L_S
65094-04,ZILLI,мужские,титан,ободковая,прямоугольные,серебристый,61.0,16.0,145.0,,,солнцезащитные,прямоугольные_титан_серебристый,L_L_M,прямоугольные_титан_серебристый_L_L_M
651-014,GENEX,мужские,металл,ободковая,прямоугольные,темно-серый,62.0,18.0,145.0,,,солнцезащитные,прямоугольные_металл_темно-серый,L_L_L,прямоугольные_металл_темно-серый_L_L_L
651-015,GENEX,мужские,металл,ободковая,прямоугольные,черный,62.0,18.0,145.0,,,солнцезащитные,прямоугольные_металл_черный,L_L_L,прямоугольные_металл_черный_L_L_L
65100-02,ZILLI,мужские,металл и пластик,ободковая,прямоугольные,черный/золотой,58.0,17.0,145.0,,,солнцезащитные,прямоугольные_металл и пластик_черный/золотой,L_L_M,прямоугольные_металл и пластик_черный/золотой_L_L_M
65100-03,ZILLI,мужские,металл и пластик,ободковая,прямоугольные,черный/золотой,58.0,17.0,145.0,,,солнцезащитные,прямоугольные_металл и пластик_черный/золотой,L_L_M,прямоугольные_металл и пластик_черный/золотой_L_L_M
65101-01,ZILLI,мужские,титан,безободковая,капли,золотой,60.0,17.0,145.0,,,солнцезащитные,капли_титан_золотой,L_L_M,капли_титан_золотой_L_L_M
65101-02,ZILLI,мужские,титан,безободковая,капли,серебристый,60.0,17.0,145.0,,,солнцезащитные,капли_титан_серебристый,L_L_M,капли_титан_серебристый_L_L_M
65102-01,ZILLI,мужские,титан,безободковая,прямоугольные,золотой,57.0,18.0,145.0,,,солнцезащитные,прямоугольные_титан_золотой,L_L_L,прямоугольные_титан_золотой_L_L_L
65102-03,ZILLI,мужские,титан,безободковая,прямоугольные,золотой,57.0,18.0,145.0,,,солнцезащитные,прямоугольные_титан_золотой,L_L_L,прямоугольные_титан_золотой_L_L_L
65104-01,ZILLI,мужские,пластик,ободковая,квадратные,черный,55.0,21.0,145.0,,,солнцезащитные,квадратные_пластик_черный,L_L_L,квадратные_пластик_черный_L_L_L
65105-01,ZILLI,мужские,металл и пластик,ободковая,маска,черный/золотой,133.0,,145.0,,,солнцезащитные,маска_металл и пластик_черный/золотой,L_L_L,маска_металл и пластик_черный/золотой_L_L_L
652-014,GENEX,мужские,металл,ободковая,капли,коричневый,61.0,17.0,145.0,,,солнцезащитные,капли_металл_коричневый,L_L_M,капли_металл_коричневый_L_L_M
652-061,GENEX,мужские,металл,ободковая,капли,черный,61.0,17.0,145.0,,,солнцезащитные,капли_металл_черный,L_L_M,капли_металл_черный_L_L_M
653-014,GENEX,мужские,металл,ободковая,прямоугольные,темно-серый,62.0,17.0,140.0,,,солнцезащитные,прямоугольные_металл_темно-серый,M_L_M,прямоугольные_металл_темно-серый_M_L_M
653-015,GENEX,мужские,металл,ободковая,прямоугольные,темно-серый,62.0,17.0,140.0,,,солнцезащитные,прямоугольные_металл_темно-серый,M_L_M,прямоугольные_металл_темно-серый_M_L_M
653-061,GENEX,мужские,металл,ободковая,прямоугольные,черный,62.0,17.0,140.0,,,солнцезащитные,прямоугольные_металл_черный,M_L_M,прямоугольные_металл_черный_M_L_M
654-014,GENEX,универсальные,металл,ободковая,капли,темно-серый,61.0,17.0,140.0,,,солнцезащитные,капли_металл_темно-серый,M_L_M,капли_металл_темно-серый_M_L_M
654-061,GENEX,универсальные,металл,ободковая,капли,черный,61.0,17.0,140.0,,,солнцезащитные,капли_металл_черный,M_L_M,капли_металл_черный_M_L_M
655-061,GENEX,мужские,металл,ободковая,прямоугольные,черный,62.0,18.0,140.0,,,солнцезащитные,прямоугольные_металл_черный,M_L_L,прямоугольные_металл_черный_M_L_L
656-001,GENEX,женские,металл,ободковая,капли,черный/золотой,60.0,12.0,140.0,,,солнцезащитные,капли_металл_черный/золотой,M_L_S,капли_металл_черный/золотой_M_L_S
656-756,GENEX,женские,металл,ободковая,капли,коричневый/золотой,60.0,12.0,140.0,,,солнцезащитные,капли_металл_коричневый/золотой,M_L_S,капли_металл_коричневый/золотой_M_L_S
657-001,GENEX,женские,металл и пластик,ободковая,круглые,черный/золотой,52.0,23.0,140.0,,,солнцезащитные,круглые_металл и пластик_черный/золотой,M_L_L,круглые_металл и пластик_черный/золотой_M_L_L
657-004,GENEX,женские,металл и пластик,ободковая,круглые,черный/серый,52.0,23.0,140.0,,,солнцезащитные,круглые_металл и пластик_черный/серый,M_L_L,круглые_металл и пластик_черный/серый_M_L_L
658-163,GENEX,женские,металл,ободковая,бабочка,синий/золотой,59.0,17.0,140.0,,,солнцезащитные,бабочка_металл_синий/золотой,M_L_M,бабочка_металл_синий/золотой_M_L_M
658-756,GENEX,женские,металл,ободковая,бабочка,коричневый/золотой,59.0,17.0,140.0,,,солнцезащитные,бабочка_металл_коричневый/золотой,M_L_M,бабочка_металл_коричневый/золотой_M_L_M
659-006,GENEX,женские,металл,ободковая,квадратные,черный/золотой,59.0,17.0,140.0,,,солнцезащитные,квадратные_металл_черный/золотой,M_L_M,квадратные_металл_черный/золотой_M_L_M
659-756,GENEX,женские,металл,ободковая,квадратные,черный/золотой,59.0,17.0,140.0,,,солнцезащитные,квадратные_металл_черный/золотой,M_L_M,квадратные_металл_черный/золотой_M_L_M
660-001,GENEX,женские,металл,ободковая,бабочка,черный/золотой,59.0,16.0,145.0,,,солнцезащитные,бабочка_металл_черный/золотой,L_L_M,бабочка_металл_черный/золотой_L_L_M
660-082,GENEX,женские,металл,ободковая,бабочка,синий/серебристый,59.0,16.0,145.0,,,солнцезащитные,бабочка_металл_синий/серебристый,L_L_M,бабочка_металл_синий/серебристый_L_L_M
660-756,GENEX,женские,металл,ободковая,бабочка,черный/красный,59.0,16.0,145.0,,,солнцезащитные,бабочка_металл_черный/красный,L_L_M,бабочка_металл_черный/красный_L_L_M
661-163,GENEX,женские,металл,ободковая,бабочка,синий/золотой,59.0,18.0,140.0,,,солнцезащитные,бабочка_металл_синий/золотой,M_L_L,бабочка_металл_синий/золотой_M_L_L
669-003,CAZAL,мужские,металл и пластик,ободковая,квадратные,,56.0,18.0,140.0,,,солнцезащитные,,M_L_L,
677-001,CAZAL,универсальные,металл и пластик,ободковая,гексагон,,46.0,22.0,140.0,,,солнцезащитные,,M_S_L,
677-002,CAZAL,универсальные,металл и пластик,ободковая,гексагон,красный,46.0,22.0,140.0,,,солнцезащитные,гексагон_металл и пластик_красный,M_S_L,гексагон_металл и пластик_красный_M_S_L
685-752,FURLA,женские,пластик,ободковая,квадратные,гавана,54.0,19.0,135.0,,,солнцезащитные,квадратные_пластик_гавана,M_L_L,квадратные_пластик_гавана_M_L_L
687/S-807HA,MARC JACOBS,женские,пластик,ободковая,бабочка,черный,54.0,19.0,145.0,,,солнцезащитные,бабочка_пластик_черный,L_L_L,бабочка_пластик_черный_L_L_L
692-300,FURLA,женские,металл,ободковая,бабочка,золотой,58.0,16.0,135.0,,,солнцезащитные,бабочка_металл_золотой,M_L_M,бабочка_металл_золотой_M_L_M
693/S-80S2K,MARC JACOBS,женские,пластик,ободковая,прямоугольные,черный,55.0,17.0,145.0,,,солнцезащитные,прямоугольные_пластик_черный,L_L_M,прямоугольные_пластик_черный_L_L_M
693/S-HYMIC,MARC JACOBS,женские,пластик,ободковая,прямоугольные,белый,55.0,17.0,145.0,,,солнцезащитные,прямоугольные_пластик_белый,L_L_M,прямоугольные_пластик_белый_L_L_M
694-700,FURLA,женские,пластик,ободковая,бабочка,черный/белый,55.0,18.0,140.0,,,солнцезащитные,бабочка_пластик_черный/белый,M_L_L,бабочка_пластик_черный/белый_M_L_L
694/G/S-80S2K,MARC JACOBS,женские,пластик,ободковая,кошачий глаз,черный,54.0,21.0,145.0,,,солнцезащитные,кошачий глаз_пластик_черный,L_L_L,кошачий глаз_пластик_черный_L_L_L
694/G/S-HYMIC,MARC JACOBS,женские,пластик,ободковая,кошачий глаз,белый,54.0,21.0,145.0,,,солнцезащитные,кошачий глаз_пластик_белый,L_L_L,кошачий глаз_пластик_белый_L_L_L
694/G/S-NOYHA,MARC JACOBS,женские,пластик,ободковая,кошачий глаз,коричневый,54.0,21.0,145.0,,,солнцезащитные,кошачий глаз_пластик_коричневый,L_L_L,кошачий глаз_пластик_коричневый_L_L_L
695-9PW,FURLA,женские,пластик,ободковая,квадратные,сиреневый,55.0,19.0,140.0,,,солнцезащитные,квадратные_пластик_сиреневый,M_L_L,квадратные_пластик_сиреневый_M_L_L
695/S-NOYHA,MARC JACOBS,женские,пластик,ободковая,кошачий глаз,коричневый,55.0,16.0,145.0,,,солнцезащитные,кошачий глаз_пластик_коричневый,L_L_M,кошачий глаз_пластик_коричневый_L_L_M
7002/S-POHU1,DAVID BECKHAM,мужские,металл и пластик,ободковая,квадратные,серый,54.0,22.0,140.0,,,солнцезащитные,квадратные_металл и пластик_серый,M_L_L,квадратные_металл и пластик_серый_M_L_L
